user_id,stage,event_date
U104345,Visit Landing Page,2025-07-10
U104345,Sign Up,2025-07-12
U104345,Verify Email,2025-07-11
U104345,Complete Onboarding,2025-07-11
U104345,Create First Workflow,2025-07-11
U101967,Visit Landing Page,2025-07-11
U101967,Sign Up,2025-07-10
U104131,Visit Landing Page,2025-07-10
U104131,Sign Up,2025-07-11
U104131,Verify Email,2025-07-13
U104131,Complete Onboarding,2025-07-12
U104131,Create First Workflow,2025-07-12
U104131,Invite Teammate,2025-07-14
U104131,Start Trial,2025-07-12
U104131,Subscribe,2025-07-18
U106605,Visit Landing Page,2025-07-11
U106605,Sign Up,2025-07-12
U106605,Verify Email,2025-07-12
U102466,Visit Landing Page,2025-07-12
U102466,Sign Up,2025-07-11
U102466,Verify Email,2025-07-11
U102466,Complete Onboarding,2025-07-14
U102466,Create First Workflow,2025-07-11
U102466,Invite Teammate,2025-07-11
U108340,Visit Landing Page,2025-07-12
U108340,Sign Up,2025-07-11
U108340,Verify Email,2025-07-14
U108340,Complete Onboarding,2025-07-13
U108340,Create First Workflow,2025-07-14
U108340,Invite Teammate,2025-07-12
U108340,Start Trial,2025-07-13
U104525,Visit Landing Page,2025-07-11
U104525,Sign Up,2025-07-11
U107502,Visit Landing Page,2025-07-11
U107502,Sign Up,2025-07-13
U107502,Verify Email,2025-07-12
U103710,Visit Landing Page,2025-07-11
U103710,Sign Up,2025-07-13
U103710,Verify Email,2025-07-11
U101973,Visit Landing Page,2025-07-11
U101973,Sign Up,2025-07-11
U101973,Verify Email,2025-07-13
U101973,Complete Onboarding,2025-07-12
U101973,Create First Workflow,2025-07-15
U103847,Visit Landing Page,2025-07-12
U103847,Sign Up,2025-07-13
U103847,Verify Email,2025-07-14
U103847,Complete Onboarding,2025-07-14
U103847,Create First Workflow,2025-07-15
U101979,Visit Landing Page,2025-07-12
U101979,Sign Up,2025-07-11
U101979,Verify Email,2025-07-11
U101979,Complete Onboarding,2025-07-13
U100609,Visit Landing Page,2025-07-12
U100609,Sign Up,2025-07-11
U100616,Visit Landing Page,2025-07-11
U100616,Sign Up,2025-07-12
U100616,Verify Email,2025-07-12
U100616,Complete Onboarding,2025-07-13
U100616,Create First Workflow,2025-07-12
U105166,Visit Landing Page,2025-07-12
U105166,Sign Up,2025-07-13
U105166,Verify Email,2025-07-12
U101840,Visit Landing Page,2025-07-12
U101840,Sign Up,2025-07-11
U104233,Visit Landing Page,2025-07-12
U104233,Sign Up,2025-07-12
U104233,Verify Email,2025-07-11
U104233,Complete Onboarding,2025-07-11
U104233,Create First Workflow,2025-07-15
U104233,Invite Teammate,2025-07-14
U104233,Start Trial,2025-07-16
U104233,Subscribe,2025-07-16
U100857,Visit Landing Page,2025-07-12
U100857,Sign Up,2025-07-13
U100857,Verify Email,2025-07-14
U100857,Complete Onboarding,2025-07-11
U100857,Create First Workflow,2025-07-15
U100857,Invite Teammate,2025-07-16
U106150,Visit Landing Page,2025-07-12
U106150,Sign Up,2025-07-13
U106150,Verify Email,2025-07-12
U106150,Complete Onboarding,2025-07-12
U101694,Visit Landing Page,2025-07-13
U101694,Sign Up,2025-07-14
U101694,Verify Email,2025-07-12
U101694,Complete Onboarding,2025-07-13
U101694,Create First Workflow,2025-07-16
U100930,Visit Landing Page,2025-07-12
U100930,Sign Up,2025-07-13
U100930,Verify Email,2025-07-15
U100930,Complete Onboarding,2025-07-14
U105627,Visit Landing Page,2025-07-12
U105627,Sign Up,2025-07-14
U105627,Verify Email,2025-07-15
U105627,Complete Onboarding,2025-07-13
U105627,Create First Workflow,2025-07-17
U105627,Invite Teammate,2025-07-18
U105627,Start Trial,2025-07-18
U103147,Visit Landing Page,2025-07-12
U103147,Sign Up,2025-07-12
U103147,Verify Email,2025-07-12
U100331,Visit Landing Page,2025-07-13
U100331,Sign Up,2025-07-12
U106484,Visit Landing Page,2025-07-12
U106484,Sign Up,2025-07-13
U106484,Verify Email,2025-07-13
U106484,Complete Onboarding,2025-07-15
U106484,Create First Workflow,2025-07-16
U106484,Invite Teammate,2025-07-17
U106484,Start Trial,2025-07-16
U107796,Visit Landing Page,2025-07-13
U107796,Sign Up,2025-07-14
U107796,Verify Email,2025-07-14
U107796,Complete Onboarding,2025-07-15
U106468,Visit Landing Page,2025-07-12
U106468,Sign Up,2025-07-13
U106468,Verify Email,2025-07-14
U106468,Complete Onboarding,2025-07-15
U101507,Visit Landing Page,2025-07-13
U101507,Sign Up,2025-07-12
U101507,Verify Email,2025-07-14
U100443,Visit Landing Page,2025-07-13
U100443,Sign Up,2025-07-13
U100443,Verify Email,2025-07-12
U100443,Complete Onboarding,2025-07-16
U107152,Visit Landing Page,2025-07-13
U107152,Sign Up,2025-07-13
U107152,Verify Email,2025-07-14
U107152,Complete Onboarding,2025-07-12
U107152,Create First Workflow,2025-07-16
U107152,Invite Teammate,2025-07-13
U107152,Start Trial,2025-07-18
U107152,Subscribe,2025-07-15
U102830,Visit Landing Page,2025-07-13
U102830,Sign Up,2025-07-14
U107173,Visit Landing Page,2025-07-12
U107173,Sign Up,2025-07-13
U107173,Verify Email,2025-07-12
U107173,Complete Onboarding,2025-07-16
U107173,Create First Workflow,2025-07-13
U101200,Visit Landing Page,2025-07-12
U101200,Sign Up,2025-07-14
U101200,Verify Email,2025-07-14
U105864,Visit Landing Page,2025-07-12
U105864,Sign Up,2025-07-13
U107506,Visit Landing Page,2025-07-12
U107506,Sign Up,2025-07-12
U107506,Verify Email,2025-07-12
U107506,Complete Onboarding,2025-07-13
U106997,Visit Landing Page,2025-07-12
U106997,Sign Up,2025-07-14
U106997,Verify Email,2025-07-13
U106997,Complete Onboarding,2025-07-16
U106997,Create First Workflow,2025-07-12
U105444,Visit Landing Page,2025-07-14
U105444,Sign Up,2025-07-13
U105444,Verify Email,2025-07-13
U100801,Visit Landing Page,2025-07-13
U100801,Sign Up,2025-07-14
U107412,Visit Landing Page,2025-07-13
U107412,Sign Up,2025-07-14
U107412,Verify Email,2025-07-14
U107412,Complete Onboarding,2025-07-17
U107412,Create First Workflow,2025-07-14
U107412,Invite Teammate,2025-07-19
U107412,Start Trial,2025-07-14
U107412,Subscribe,2025-07-15
U107394,Visit Landing Page,2025-07-13
U107394,Sign Up,2025-07-14
U107038,Visit Landing Page,2025-07-13
U107038,Sign Up,2025-07-13
U103681,Visit Landing Page,2025-07-13
U103681,Sign Up,2025-07-14
U103681,Verify Email,2025-07-16
U103681,Complete Onboarding,2025-07-13
U101825,Visit Landing Page,2025-07-14
U101825,Sign Up,2025-07-14
U101825,Verify Email,2025-07-16
U101825,Complete Onboarding,2025-07-16
U101825,Create First Workflow,2025-07-17
U101825,Invite Teammate,2025-07-14
U101825,Start Trial,2025-07-13
U101825,Subscribe,2025-07-19
U104684,Visit Landing Page,2025-07-13
U104684,Sign Up,2025-07-15
U104684,Verify Email,2025-07-13
U104684,Complete Onboarding,2025-07-15
U104684,Create First Workflow,2025-07-16
U104684,Invite Teammate,2025-07-13
U101172,Visit Landing Page,2025-07-14
U101172,Sign Up,2025-07-13
U101172,Verify Email,2025-07-15
U101172,Complete Onboarding,2025-07-14
U101172,Create First Workflow,2025-07-17
U101172,Invite Teammate,2025-07-14
U101172,Start Trial,2025-07-19
U101172,Subscribe,2025-07-20
U106462,Visit Landing Page,2025-07-14
U106462,Sign Up,2025-07-15
U100501,Visit Landing Page,2025-07-14
U100501,Sign Up,2025-07-14
U100501,Verify Email,2025-07-13
U100501,Complete Onboarding,2025-07-15
U100501,Create First Workflow,2025-07-18
U105786,Visit Landing Page,2025-07-13
U105786,Sign Up,2025-07-13
U107737,Visit Landing Page,2025-07-13
U107737,Sign Up,2025-07-15
U107737,Verify Email,2025-07-14
U103317,Visit Landing Page,2025-07-13
U103317,Sign Up,2025-07-14
U103317,Verify Email,2025-07-14
U103317,Complete Onboarding,2025-07-16
U101029,Visit Landing Page,2025-07-13
U101029,Sign Up,2025-07-14
U101029,Verify Email,2025-07-16
U101029,Complete Onboarding,2025-07-13
U101029,Create First Workflow,2025-07-18
U101029,Invite Teammate,2025-07-18
U101029,Start Trial,2025-07-15
U100216,Visit Landing Page,2025-07-14
U100216,Sign Up,2025-07-16
U102686,Visit Landing Page,2025-07-14
U102686,Sign Up,2025-07-15
U104834,Visit Landing Page,2025-07-14
U104834,Sign Up,2025-07-15
U104834,Verify Email,2025-07-16
U100641,Visit Landing Page,2025-07-15
U100641,Sign Up,2025-07-14
U100641,Verify Email,2025-07-16
U100641,Complete Onboarding,2025-07-15
U100641,Create First Workflow,2025-07-15
U105464,Visit Landing Page,2025-07-15
U105464,Sign Up,2025-07-15
U105464,Verify Email,2025-07-14
U106717,Visit Landing Page,2025-07-14
U106717,Sign Up,2025-07-16
U106717,Verify Email,2025-07-15
U106717,Complete Onboarding,2025-07-15
U106717,Create First Workflow,2025-07-15
U106717,Invite Teammate,2025-07-14
U102793,Visit Landing Page,2025-07-14
U102793,Sign Up,2025-07-14
U102793,Verify Email,2025-07-14
U102726,Visit Landing Page,2025-07-15
U102726,Sign Up,2025-07-14
U102726,Verify Email,2025-07-17
U101965,Visit Landing Page,2025-07-15
U101965,Sign Up,2025-07-15
U101965,Verify Email,2025-07-14
U101965,Complete Onboarding,2025-07-16
U101965,Create First Workflow,2025-07-19
U101965,Invite Teammate,2025-07-18
U101965,Start Trial,2025-07-16
U101965,Subscribe,2025-07-14
U107280,Visit Landing Page,2025-07-15
U107280,Sign Up,2025-07-16
U107280,Verify Email,2025-07-14
U107280,Complete Onboarding,2025-07-17
U107280,Create First Workflow,2025-07-16
U102826,Visit Landing Page,2025-07-15
U102826,Sign Up,2025-07-14
U102826,Verify Email,2025-07-16
U102826,Complete Onboarding,2025-07-17
U102826,Create First Workflow,2025-07-16
U102826,Invite Teammate,2025-07-14
U106914,Visit Landing Page,2025-07-15
U106914,Sign Up,2025-07-16
U106914,Verify Email,2025-07-14
U106914,Complete Onboarding,2025-07-15
U103395,Visit Landing Page,2025-07-14
U103395,Sign Up,2025-07-16
U103395,Verify Email,2025-07-17
U103395,Complete Onboarding,2025-07-15
U103395,Create First Workflow,2025-07-14
U104952,Visit Landing Page,2025-07-15
U104952,Sign Up,2025-07-17
U103022,Visit Landing Page,2025-07-16
U103022,Sign Up,2025-07-17
U103022,Verify Email,2025-07-18
U103022,Complete Onboarding,2025-07-15
U104328,Visit Landing Page,2025-07-16
U104328,Sign Up,2025-07-15
U104328,Verify Email,2025-07-17
U104328,Complete Onboarding,2025-07-19
U107839,Visit Landing Page,2025-07-15
U107839,Sign Up,2025-07-16
U107839,Verify Email,2025-07-16
U100983,Visit Landing Page,2025-07-15
U100983,Sign Up,2025-07-16
U104360,Visit Landing Page,2025-07-15
U104360,Sign Up,2025-07-17
U104360,Verify Email,2025-07-17
U104360,Complete Onboarding,2025-07-16
U107860,Visit Landing Page,2025-07-15
U107860,Sign Up,2025-07-17
U107860,Verify Email,2025-07-17
U104413,Visit Landing Page,2025-07-15
U104413,Sign Up,2025-07-16
U104413,Verify Email,2025-07-15
U106540,Visit Landing Page,2025-07-16
U106540,Sign Up,2025-07-16
U106540,Verify Email,2025-07-17
U106540,Complete Onboarding,2025-07-15
U106540,Create First Workflow,2025-07-20
U107001,Visit Landing Page,2025-07-16
U107001,Sign Up,2025-07-16
U107001,Verify Email,2025-07-17
U107001,Complete Onboarding,2025-07-18
U107001,Create First Workflow,2025-07-15
U107001,Invite Teammate,2025-07-18
U107001,Start Trial,2025-07-20
U100697,Visit Landing Page,2025-07-15
U100697,Sign Up,2025-07-16
U107000,Visit Landing Page,2025-07-15
U107000,Sign Up,2025-07-16
U107000,Verify Email,2025-07-15
U107000,Complete Onboarding,2025-07-16
U108291,Visit Landing Page,2025-07-15
U108291,Sign Up,2025-07-16
U108291,Verify Email,2025-07-18
U100518,Visit Landing Page,2025-07-16
U100518,Sign Up,2025-07-16
U100518,Verify Email,2025-07-16
U100518,Complete Onboarding,2025-07-17
U100518,Create First Workflow,2025-07-19
U100518,Invite Teammate,2025-07-19
U101813,Visit Landing Page,2025-07-15
U101813,Sign Up,2025-07-16
U101813,Verify Email,2025-07-15
U101813,Complete Onboarding,2025-07-18
U101813,Create First Workflow,2025-07-18
U101813,Invite Teammate,2025-07-17
U101813,Start Trial,2025-07-22
U101813,Subscribe,2025-07-15
U107612,Visit Landing Page,2025-07-15
U107612,Sign Up,2025-07-15
U105332,Visit Landing Page,2025-07-15
U105332,Sign Up,2025-07-17
U105332,Verify Email,2025-07-16
U105332,Complete Onboarding,2025-07-16
U105332,Create First Workflow,2025-07-20
U107622,Visit Landing Page,2025-07-15
U107622,Sign Up,2025-07-16
U100861,Visit Landing Page,2025-07-15
U100861,Sign Up,2025-07-17
U100861,Verify Email,2025-07-17
U100861,Complete Onboarding,2025-07-19
U100861,Create First Workflow,2025-07-15
U104365,Visit Landing Page,2025-07-16
U104365,Sign Up,2025-07-17
U104365,Verify Email,2025-07-16
U104365,Complete Onboarding,2025-07-19
U104365,Create First Workflow,2025-07-16
U107156,Visit Landing Page,2025-07-16
U107156,Sign Up,2025-07-16
U107156,Verify Email,2025-07-18
U107156,Complete Onboarding,2025-07-17
U107156,Create First Workflow,2025-07-18
U107156,Invite Teammate,2025-07-21
U101510,Visit Landing Page,2025-07-16
U101510,Sign Up,2025-07-16
U101510,Verify Email,2025-07-18
U101510,Complete Onboarding,2025-07-16
U101510,Create First Workflow,2025-07-17
U101747,Visit Landing Page,2025-07-16
U101747,Sign Up,2025-07-16
U100439,Visit Landing Page,2025-07-17
U100439,Sign Up,2025-07-16
U100439,Verify Email,2025-07-18
U100439,Complete Onboarding,2025-07-20
U100439,Create First Workflow,2025-07-17
U100031,Visit Landing Page,2025-07-16
U100031,Sign Up,2025-07-17
U101086,Visit Landing Page,2025-07-17
U101086,Sign Up,2025-07-16
U101086,Verify Email,2025-07-17
U101086,Complete Onboarding,2025-07-18
U101086,Create First Workflow,2025-07-20
U106907,Visit Landing Page,2025-07-16
U106907,Sign Up,2025-07-18
U106907,Verify Email,2025-07-16
U106907,Complete Onboarding,2025-07-20
U106907,Create First Workflow,2025-07-17
U101681,Visit Landing Page,2025-07-17
U101681,Sign Up,2025-07-18
U101681,Verify Email,2025-07-19
U101681,Complete Onboarding,2025-07-19
U101681,Create First Workflow,2025-07-19
U101681,Invite Teammate,2025-07-18
U101681,Start Trial,2025-07-23
U100871,Visit Landing Page,2025-07-16
U100871,Sign Up,2025-07-18
U100871,Verify Email,2025-07-17
U100871,Complete Onboarding,2025-07-17
U100871,Create First Workflow,2025-07-20
U100871,Invite Teammate,2025-07-22
U100871,Start Trial,2025-07-18
U100871,Subscribe,2025-07-23
U105763,Visit Landing Page,2025-07-16
U105763,Sign Up,2025-07-17
U105763,Verify Email,2025-07-16
U105763,Complete Onboarding,2025-07-17
U105763,Create First Workflow,2025-07-17
U101319,Visit Landing Page,2025-07-17
U101319,Sign Up,2025-07-16
U101319,Verify Email,2025-07-19
U101319,Complete Onboarding,2025-07-18
U102654,Visit Landing Page,2025-07-16
U102654,Sign Up,2025-07-18
U102654,Verify Email,2025-07-19
U106019,Visit Landing Page,2025-07-17
U106019,Sign Up,2025-07-18
U106019,Verify Email,2025-07-19
U106019,Complete Onboarding,2025-07-19
U106019,Create First Workflow,2025-07-17
U106019,Invite Teammate,2025-07-18
U106830,Visit Landing Page,2025-07-16
U106830,Sign Up,2025-07-18
U106830,Verify Email,2025-07-19
U106830,Complete Onboarding,2025-07-20
U106830,Create First Workflow,2025-07-21
U106830,Invite Teammate,2025-07-20
U103579,Visit Landing Page,2025-07-16
U103579,Sign Up,2025-07-18
U103579,Verify Email,2025-07-16
U103579,Complete Onboarding,2025-07-18
U107496,Visit Landing Page,2025-07-16
U107496,Sign Up,2025-07-17
U107496,Verify Email,2025-07-19
U104402,Visit Landing Page,2025-07-18
U104402,Sign Up,2025-07-17
U104402,Verify Email,2025-07-19
U104402,Complete Onboarding,2025-07-20
U104402,Create First Workflow,2025-07-17
U104402,Invite Teammate,2025-07-20
U104402,Start Trial,2025-07-22
U101626,Visit Landing Page,2025-07-17
U101626,Sign Up,2025-07-17
U101626,Verify Email,2025-07-19
U101626,Complete Onboarding,2025-07-20
U101626,Create First Workflow,2025-07-18
U107087,Visit Landing Page,2025-07-17
U107087,Sign Up,2025-07-18
U107087,Verify Email,2025-07-19
U107087,Complete Onboarding,2025-07-21
U107087,Create First Workflow,2025-07-20
U100256,Visit Landing Page,2025-07-17
U100256,Sign Up,2025-07-18
U103488,Visit Landing Page,2025-07-17
U103488,Sign Up,2025-07-19
U103488,Verify Email,2025-07-17
U103488,Complete Onboarding,2025-07-20
U102101,Visit Landing Page,2025-07-17
U102101,Sign Up,2025-07-17
U102101,Verify Email,2025-07-19
U102101,Complete Onboarding,2025-07-17
U102101,Create First Workflow,2025-07-21
U102101,Invite Teammate,2025-07-17
U102101,Start Trial,2025-07-19
U106335,Visit Landing Page,2025-07-17
U106335,Sign Up,2025-07-17
U106335,Verify Email,2025-07-17
U105490,Visit Landing Page,2025-07-18
U105490,Sign Up,2025-07-19
U105490,Verify Email,2025-07-17
U105490,Complete Onboarding,2025-07-19
U108278,Visit Landing Page,2025-07-18
U108278,Sign Up,2025-07-17
U108278,Verify Email,2025-07-17
U108278,Complete Onboarding,2025-07-17
U108278,Create First Workflow,2025-07-21
U108278,Invite Teammate,2025-07-21
U108278,Start Trial,2025-07-22
U105770,Visit Landing Page,2025-07-17
U105770,Sign Up,2025-07-19
U104205,Visit Landing Page,2025-07-18
U104205,Sign Up,2025-07-19
U104205,Verify Email,2025-07-19
U104205,Complete Onboarding,2025-07-19
U106456,Visit Landing Page,2025-07-18
U106456,Sign Up,2025-07-18
U106456,Verify Email,2025-07-19
U103004,Visit Landing Page,2025-07-18
U103004,Sign Up,2025-07-18
U105168,Visit Landing Page,2025-07-17
U105168,Sign Up,2025-07-17
U105168,Verify Email,2025-07-19
U105168,Complete Onboarding,2025-07-20
U101736,Visit Landing Page,2025-07-18
U101736,Sign Up,2025-07-19
U101736,Verify Email,2025-07-17
U107865,Visit Landing Page,2025-07-17
U107865,Sign Up,2025-07-17
U107865,Verify Email,2025-07-20
U105660,Visit Landing Page,2025-07-18
U105660,Sign Up,2025-07-17
U105660,Verify Email,2025-07-20
U105660,Complete Onboarding,2025-07-17
U106911,Visit Landing Page,2025-07-17
U106911,Sign Up,2025-07-19
U106911,Verify Email,2025-07-19
U105453,Visit Landing Page,2025-07-18
U105453,Sign Up,2025-07-17
U105453,Verify Email,2025-07-17
U105453,Complete Onboarding,2025-07-21
U105453,Create First Workflow,2025-07-20
U105453,Invite Teammate,2025-07-21
U105453,Start Trial,2025-07-18
U105453,Subscribe,2025-07-19
U102859,Visit Landing Page,2025-07-17
U102859,Sign Up,2025-07-19
U102859,Verify Email,2025-07-20
U102859,Complete Onboarding,2025-07-19
U104556,Visit Landing Page,2025-07-17
U104556,Sign Up,2025-07-17
U104556,Verify Email,2025-07-20
U104556,Complete Onboarding,2025-07-20
U104556,Create First Workflow,2025-07-22
U102679,Visit Landing Page,2025-07-17
U102679,Sign Up,2025-07-19
U102679,Verify Email,2025-07-19
U102679,Complete Onboarding,2025-07-17
U102679,Create First Workflow,2025-07-20
U102679,Invite Teammate,2025-07-19
U102679,Start Trial,2025-07-18
U100189,Visit Landing Page,2025-07-17
U100189,Sign Up,2025-07-18
U100189,Verify Email,2025-07-17
U105923,Visit Landing Page,2025-07-17
U105923,Sign Up,2025-07-19
U102563,Visit Landing Page,2025-07-18
U102563,Sign Up,2025-07-18
U102563,Verify Email,2025-07-20
U102563,Complete Onboarding,2025-07-18
U102563,Create First Workflow,2025-07-20
U102563,Invite Teammate,2025-07-18
U104736,Visit Landing Page,2025-07-18
U104736,Sign Up,2025-07-18
U104736,Verify Email,2025-07-20
U104736,Complete Onboarding,2025-07-19
U104736,Create First Workflow,2025-07-22
U104736,Invite Teammate,2025-07-20
U101514,Visit Landing Page,2025-07-17
U101514,Sign Up,2025-07-17
U101514,Verify Email,2025-07-20
U101514,Complete Onboarding,2025-07-18
U101514,Create First Workflow,2025-07-20
U106583,Visit Landing Page,2025-07-18
U106583,Sign Up,2025-07-19
U106583,Verify Email,2025-07-18
U106583,Complete Onboarding,2025-07-18
U106583,Create First Workflow,2025-07-18
U106583,Invite Teammate,2025-07-22
U106583,Start Trial,2025-07-19
U106212,Visit Landing Page,2025-07-18
U106212,Sign Up,2025-07-18
U106212,Verify Email,2025-07-20
